age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
34,151.0,77.3,F,non,aucun,Hauts-de-France,oui,non,2,139.2,1640,divorcé,2.5068201193520885,0.56,574.7797217537943,5306.473283539622,500.0
55,164.7,36.2,H,oui,bac+2,Corse,non,oui,2,331.8,500,veuf,3.0,0.87,574.7797217537943,5000.0,500.0
27,171.7,74.9,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,4,445.1,3926,veuf,1.0,0.72,585.0,842.36,20949.0247161146
39,177.6,76.9,H,oui,master,Corse,non,non,2,235.9,2970,veuf,2.0,0.59,574.7797217537943,523.62,500.0
23,175.3,50.9,H,non,aucun,Bretagne,oui,non,0,177.2,500,marié,2.5068201193520885,0.88,786.0,5000.0,500.0
29,164.8,72.5,F,non,doctorat,Bretagne,non,non,2,314.2,1594,divorcé,2.5068201193520885,0.91,781.0,849.75,500.0
24,185.3,54.4,H,non,bac+2,Normandie,oui,non,0,237.2,3203,marié,5.0,0.23,574.7797217537943,5306.473283539622,500.0
40,171.1,84.1,H,oui,aucun,Normandie,oui,oui,5,143.5,949,célibataire,2.5068201193520885,0.95,835.0,5306.473283539622,4776.593132446143
32,182.9,55.6,F,oui,aucun,Corse,non,non,2,283.5,3040,veuf,0.0,0.65,574.7797217537943,10000.0,500.0
21,162.6,51.8,F,non,bac,Provence-Alpes-Côte d’Azur,oui,non,2,287.3,2911,veuf,2.5068201193520885,0.4,703.0,1067.02,500.0
41,170.1,33.9,H,non,bac+2,Occitanie,oui,non,2,288.0,3745,veuf,2.5068201193520885,0.84,773.0,629.46,500.0
62,170.1,70.8,F,oui,bac,Hauts-de-France,non,non,3,382.1,1209,veuf,2.0,0.09,725.0,5306.473283539622,500.0
45,177.0,79.2,H,oui,doctorat,Bretagne,non,non,3,186.7,1377,veuf,1.0,0.11,574.7797217537943,5000.0,13391.888798889278
19,172.4,73.0,F,non,bac+2,Corse,oui,oui,2,271.1,2926,veuf,1.0,0.5,574.7797217537943,10000.0,646.6217022406513
22,170.0,77.8,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,4,170.9,4562,veuf,0.0,0.94,513.0,10000.0,43067.24423553148
42,182.7,78.7,H,oui,doctorat,Normandie,oui,oui,3,237.0,4165,veuf,3.0,0.67,574.7797217537943,10000.0,37180.13433524262
27,163.6,41.6,H,oui,master,Île-de-France,oui,oui,2,181.9,3432,divorcé,4.0,0.82,627.0,5306.473283539622,28571.21696408391
55,196.5,66.0,H,non,doctorat,Bretagne,oui,non,0,303.2,3068,veuf,2.5068201193520885,0.06,574.7797217537943,5306.473283539622,500.0
57,175.6,49.6,H,oui,bac+2,Île-de-France,non,oui,3,471.6,2775,veuf,2.5068201193520885,0.21,649.0,10000.0,39366.77843316374
38,168.6,70.5,F,non,doctorat,Île-de-France,non,oui,1,198.5,4453,marié,2.5068201193520885,0.66,662.0,5306.473283539622,26816.634657858063
45,187.8,70.6,H,non,doctorat,Corse,non,non,1,160.3,1673,veuf,2.5068201193520885,0.8,574.7797217537943,10000.0,500.0
59,165.7,75.5,F,non,bac+2,Occitanie,non,non,1,116.8,4137,veuf,2.5068201193520885,0.28,585.0,5306.473283539622,500.0
34,163.5,73.1,H,oui,doctorat,Bretagne,non,non,0,243.2,3173,célibataire,2.0,0.47,574.7797217537943,10000.0,7462.890250717657
52,173.7,78.9,H,oui,master,Occitanie,oui,oui,2,319.0,2848,célibataire,2.5068201193520885,0.93,574.7797217537943,1059.87,10583.74761305786
67,179.5,51.0,F,non,master,Corse,oui,non,0,283.2,3646,marié,2.5068201193520885,0.53,421.0,5000.0,500.0
55,151.8,70.4,H,non,bac,Hauts-de-France,non,oui,4,243.2,2450,veuf,1.0,0.85,794.0,5000.0,23664.61113932692
26,180.1,78.6,F,non,bac,Corse,oui,oui,2,377.3,2067,marié,2.0,0.95,642.0,10000.0,500.0
23,168.0,42.5,H,non,master,Corse,non,non,3,345.4,3426,célibataire,2.5068201193520885,0.32,574.7797217537943,5000.0,500.0
59,168.7,78.8,H,non,master,Hauts-de-France,oui,oui,2,226.2,3343,divorcé,2.5068201193520885,0.81,809.0,10000.0,27521.313164384694
56,189.7,66.0,H,oui,master,Hauts-de-France,non,oui,0,63.6,3967,veuf,2.5068201193520885,0.22,485.0,993.55,15758.354273507064
69,177.1,84.0,F,non,doctorat,Occitanie,non,non,1,210.8,3826,veuf,2.5068201193520885,0.2,477.0,10000.0,500.0
41,181.3,84.8,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2,151.3,2779,marié,2.5068201193520885,0.93,574.7797217537943,872.59,500.0
59,159.5,58.5,F,non,doctorat,Bretagne,oui,oui,-2,294.9,1654,marié,2.5068201193520885,0.6,574.7797217537943,5000.0,500.0
38,183.3,44.4,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,non,0,260.4,1951,veuf,0.0,0.91,351.0,5000.0,500.0
35,183.7,70.7,F,non,aucun,Normandie,oui,non,1,156.8,1873,veuf,2.5068201193520885,0.56,574.7797217537943,913.66,500.0
74,148.3,29.6,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2,222.1,2564,divorcé,4.0,0.64,574.7797217537943,5306.473283539622,24290.15800291845
20,167.4,49.5,H,non,aucun,Hauts-de-France,non,oui,2,126.1,500,veuf,0.0,0.09,574.7797217537943,5000.0,500.0
32,170.8,77.2,F,non,master,Hauts-de-France,oui,non,2,473.5,1254,marié,2.5068201193520885,0.38,714.0,5306.473283539622,500.0
42,171.6,61.2,H,oui,bac+2,Normandie,oui,non,0,200.3,3692,veuf,0.0,0.64,719.0,689.38,500.0
24,163.0,69.3,H,oui,aucun,Bretagne,non,non,2,157.6,2617,marié,2.5068201193520885,0.45,634.0,5306.473283539622,500.0
29,165.4,73.7,H,oui,doctorat,Normandie,non,non,4,37.1,1788,veuf,2.5068201193520885,0.85,654.0,10000.0,10621.118164711372
21,173.5,87.8,H,non,bac+2,Corse,oui,non,1,145.1,3542,marié,0.0,0.61,636.0,5306.473283539622,500.0
57,159.3,103.5,H,oui,doctorat,Hauts-de-France,non,oui,2,431.5,3397,veuf,2.5068201193520885,0.39,725.0,5000.0,41940.480821793855
27,169.1,70.7,H,non,bac+2,Hauts-de-France,oui,non,0,376.0,762,veuf,1.0,0.86,353.0,114.48,500.0
29,170.6,85.2,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,2,114.1,500,veuf,3.0,0.4,678.0,5306.473283539622,9004.448133727248
54,158.5,93.1,H,oui,aucun,Île-de-France,non,oui,3,258.0,945,divorcé,2.5068201193520885,0.77,574.7797217537943,755.16,21223.50384140941
30,170.2,92.1,F,oui,bac,Normandie,non,non,0,180.9,1596,divorcé,2.5068201193520885,0.4,574.7797217537943,1012.71,500.0
27,179.9,81.3,H,non,doctorat,Occitanie,non,non,0,446.5,4533,célibataire,2.5068201193520885,0.36,697.0,10000.0,5673.237634095111
73,160.2,48.8,F,non,bac,Hauts-de-France,non,oui,0,231.9,2719,veuf,2.5068201193520885,0.06,574.7797217537943,5000.0,500.0
39,175.0,83.4,H,non,doctorat,Hauts-de-France,non,oui,1,351.1,1652,veuf,2.0,0.51,643.0,743.17,20609.73901314166
38,159.4,71.6,H,non,master,Occitanie,oui,oui,2,238.9,2251,divorcé,3.0,0.89,460.0,5306.473283539622,5965.651301855502
25,179.4,91.1,F,oui,bac,Corse,oui,non,2,348.1,2231,veuf,2.5068201193520885,0.41,545.0,5000.0,500.0
27,173.4,83.8,F,non,aucun,Bretagne,oui,oui,0,163.5,3253,célibataire,2.5068201193520885,0.78,389.0,5000.0,500.0
22,142.9,63.9,H,oui,bac+2,Hauts-de-France,oui,oui,1,265.7,2278,célibataire,4.0,0.39,574.7797217537943,1194.64,7310.378455642601
35,164.0,44.9,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,1,251.3,2485,marié,2.5068201193520885,0.81,785.0,5000.0,500.0
46,174.2,52.6,H,oui,doctorat,Île-de-France,non,oui,1,159.1,3240,divorcé,2.0,0.98,574.7797217537943,10000.0,37375.55047983478
42,181.7,61.0,F,oui,aucun,Occitanie,non,non,0,290.3,3414,marié,2.5068201193520885,0.37,449.0,265.82,500.0
31,186.2,80.7,F,oui,aucun,Corse,oui,oui,2,310.6,500,divorcé,5.0,0.25,419.0,10000.0,500.0
67,173.4,63.9,F,non,bac+2,Occitanie,non,oui,0,255.1,1119,célibataire,2.5068201193520885,0.98,568.0,1005.35,500.0
42,167.6,78.9,F,non,bac,Corse,non,non,0,183.5,1316,divorcé,2.5068201193520885,0.03,574.7797217537943,215.76,500.0
67,189.4,77.4,F,non,master,Bretagne,non,oui,4,357.4,4387,veuf,0.0,0.46,574.7797217537943,10000.0,34041.9303579696
34,179.1,67.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1,437.1,1779,marié,2.5068201193520885,0.0,402.0,5306.473283539622,15864.645345418949
67,165.9,68.9,F,non,master,Auvergne-Rhône-Alpes,non,oui,1,42.2,930,divorcé,2.5068201193520885,0.4,574.7797217537943,10000.0,13360.481587277964
67,149.4,72.7,H,non,doctorat,Occitanie,non,oui,2,220.5,500,célibataire,0.0,0.14,446.0,5000.0,9553.953299996794
61,176.3,71.9,F,non,bac,Corse,non,oui,2,325.3,1952,veuf,2.5068201193520885,0.24,474.0,10000.0,500.0
20,177.8,68.0,F,non,master,Occitanie,oui,oui,0,143.8,3210,divorcé,3.0,0.81,756.0,10000.0,500.0
39,180.7,72.4,H,non,aucun,Auvergne-Rhône-Alpes,oui,non,0,258.9,2990,divorcé,2.5068201193520885,0.01,574.7797217537943,5000.0,500.0
34,163.5,84.2,F,non,bac,Auvergne-Rhône-Alpes,oui,non,0,242.2,4436,veuf,2.5068201193520885,0.94,574.7797217537943,5306.473283539622,500.0
60,173.4,76.0,F,non,master,Île-de-France,non,non,2,355.0,4106,divorcé,0.0,0.98,574.7797217537943,5306.473283539622,500.0
35,168.3,74.3,H,non,bac,Bretagne,non,oui,2,294.5,2195,marié,2.5068201193520885,0.98,574.7797217537943,5000.0,7773.616174051187
50,172.4,78.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,0,315.9,5102,célibataire,2.5068201193520885,0.52,437.0,348.73,28077.535436582708
46,167.6,60.5,F,oui,doctorat,Corse,non,oui,2,132.0,3544,marié,2.5068201193520885,0.1,574.7797217537943,5000.0,20269.85576305451
35,165.6,55.0,H,non,master,Île-de-France,oui,oui,2,200.4,2958,veuf,5.0,0.97,574.7797217537943,10000.0,10388.51790085164
34,171.5,85.4,F,oui,doctorat,Île-de-France,non,oui,0,292.7,2505,veuf,0.0,0.41,574.7797217537943,5306.473283539622,27404.925689245167
33,177.7,64.1,H,non,bac,Bretagne,oui,oui,5,280.0,1325,veuf,2.5068201193520885,0.25,574.7797217537943,10000.0,10525.770677808212
71,162.0,77.8,F,non,doctorat,Île-de-France,non,non,4,125.8,1852,marié,2.5068201193520885,0.51,574.7797217537943,5000.0,995.5166701097656
50,178.3,54.0,H,oui,master,Occitanie,oui,oui,2,250.5,1474,célibataire,2.5068201193520885,0.56,793.0,10000.0,17457.459898382112
29,168.8,108.1,H,non,aucun,Corse,oui,oui,0,163.6,751,divorcé,1.0,0.35,769.0,5306.473283539622,500.0
34,176.8,64.5,H,non,bac,Occitanie,non,oui,1,335.0,3825,veuf,2.5068201193520885,0.96,574.7797217537943,653.69,8808.544522083663
30,164.6,80.6,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,2,165.4,1616,divorcé,0.0,0.53,574.7797217537943,880.15,500.0
65,162.0,82.7,H,non,aucun,Île-de-France,non,non,2,266.0,2733,veuf,2.5068201193520885,0.1,574.7797217537943,252.62,500.0
22,159.7,52.1,H,non,doctorat,Île-de-France,oui,oui,0,225.9,2428,divorcé,2.0,0.53,719.0,5000.0,9321.002868731512
50,163.8,74.2,H,non,doctorat,Occitanie,non,non,4,253.8,500,veuf,1.0,0.1,496.0,691.51,13276.587458420916
61,171.8,76.8,F,oui,doctorat,Hauts-de-France,non,oui,3,398.7,2440,veuf,1.0,0.68,574.7797217537943,5306.473283539622,29685.259695723915
53,164.9,60.3,H,oui,bac,Normandie,oui,non,2,266.5,500,divorcé,3.0,0.95,574.7797217537943,496.2,500.0
47,190.4,96.4,F,non,doctorat,Occitanie,oui,oui,2,209.8,4140,veuf,2.5068201193520885,0.96,838.0,5000.0,30471.130258877496
52,172.2,73.8,F,oui,bac+2,Hauts-de-France,non,oui,3,327.1,1537,veuf,2.5068201193520885,0.27,490.0,5000.0,14556.674364045097
24,179.9,89.9,F,oui,master,Bretagne,oui,oui,-1,248.9,5382,veuf,2.5068201193520885,0.24,620.0,5306.473283539622,19317.05137305451
21,169.0,74.5,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,3,289.6,2945,veuf,3.0,0.3,358.0,10000.0,43361.39594468424
55,147.8,70.3,F,oui,bac+2,Occitanie,oui,oui,2,96.7,3151,divorcé,2.0,0.1,477.0,5000.0,1431.8923012851226
42,168.3,103.2,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3,131.7,4396,célibataire,2.5068201193520885,0.2,350.0,5306.473283539622,9782.234952135836
60,164.9,51.7,H,non,bac,Normandie,non,oui,0,257.1,3648,veuf,5.0,0.76,574.7797217537943,10000.0,500.0
29,176.4,109.4,H,oui,aucun,Normandie,oui,oui,0,118.0,2528,divorcé,5.0,0.72,574.7797217537943,300.7,500.0
59,169.1,79.3,F,non,master,Bretagne,oui,oui,1,379.6,500,veuf,2.0,0.58,574.7797217537943,202.92,500.0
39,176.9,45.6,F,oui,bac,Normandie,non,non,3,276.5,1994,divorcé,1.0,0.56,574.7797217537943,10000.0,500.0
55,169.1,65.1,H,non,master,Bretagne,oui,oui,0,253.0,4116,marié,2.5068201193520885,0.07,574.7797217537943,178.96,12003.534357622068
19,178.4,53.6,F,oui,bac+2,Bretagne,non,non,-1,371.2,3990,veuf,2.5068201193520885,0.75,834.0,10000.0,500.0
56,164.0,47.5,F,non,master,Île-de-France,oui,non,1,210.7,1931,veuf,0.0,0.81,837.0,5306.473283539622,500.0
36,193.5,79.4,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,1,253.6,500,marié,2.5068201193520885,0.19,823.0,755.21,24905.606757809524
25,165.9,70.1,H,non,master,Hauts-de-France,non,oui,1,301.9,2718,veuf,5.0,0.75,574.7797217537943,10000.0,2018.511939674249
68,153.0,90.6,F,oui,bac,Île-de-France,oui,oui,1,290.0,500,célibataire,2.5068201193520885,0.45,306.0,5306.473283539622,500.0
74,169.6,96.6,H,non,bac+2,Corse,oui,non,2,104.2,500,marié,3.0,0.42,574.7797217537943,769.52,500.0
40,184.1,48.3,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,1,310.2,1275,veuf,2.5068201193520885,0.37,574.7797217537943,10000.0,500.0
56,159.5,84.7,H,non,doctorat,Occitanie,non,non,0,244.2,2139,veuf,2.5068201193520885,0.61,574.7797217537943,5306.473283539622,500.0
56,165.8,83.2,F,oui,master,Occitanie,oui,non,1,471.4,500,célibataire,2.5068201193520885,0.46,757.0,10000.0,500.0
60,174.8,76.5,F,oui,bac+2,Occitanie,non,non,2,308.5,1572,célibataire,2.5068201193520885,0.78,839.0,1230.61,500.0
63,158.0,72.1,H,oui,doctorat,Occitanie,non,non,1,198.6,1775,célibataire,2.5068201193520885,0.08,574.7797217537943,691.9,9742.464230728074
41,158.1,54.0,H,oui,bac+2,Normandie,non,non,6,199.4,4828,marié,2.5068201193520885,0.57,574.7797217537943,836.82,19974.36250326048
47,178.6,95.8,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,4,229.4,1961,veuf,2.5068201193520885,0.4,574.0,1325.82,8352.269542293807
20,154.7,88.2,H,oui,master,Auvergne-Rhône-Alpes,oui,oui,2,223.2,1211,veuf,2.5068201193520885,0.06,705.0,5306.473283539622,19122.15627474305
67,170.4,78.0,F,non,bac+2,Île-de-France,oui,oui,0,228.8,2943,veuf,2.5068201193520885,0.48,574.7797217537943,10000.0,500.0
35,161.0,68.5,H,oui,bac,Normandie,non,oui,0,277.5,1484,divorcé,1.0,0.57,757.0,5306.473283539622,6141.754873641539
28,188.9,68.6,H,oui,bac,Occitanie,non,non,3,63.3,2437,veuf,5.0,0.38,574.7797217537943,10000.0,500.0
44,163.4,41.6,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,-1,302.3,3301,marié,4.0,0.69,574.0,909.13,500.0
64,169.1,54.5,F,non,aucun,Hauts-de-France,non,non,-1,273.5,1425,veuf,3.0,0.06,574.7797217537943,740.94,500.0
39,172.6,58.6,F,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3,281.2,3199,veuf,2.5068201193520885,0.44,574.7797217537943,10000.0,36426.34397802302
22,148.0,80.3,F,non,bac,Auvergne-Rhône-Alpes,non,non,1,256.9,1747,divorcé,2.5068201193520885,0.27,574.7797217537943,5306.473283539622,500.0
55,169.8,49.5,F,non,doctorat,Occitanie,non,oui,0,229.4,3176,divorcé,2.5068201193520885,0.84,574.7797217537943,10000.0,23478.367585273834
53,165.1,73.3,F,oui,bac,Auvergne-Rhône-Alpes,non,oui,0,211.0,1518,célibataire,2.0,0.72,574.7797217537943,657.82,500.0
55,172.8,92.3,F,non,aucun,Auvergne-Rhône-Alpes,non,non,2,341.9,500,veuf,2.5068201193520885,0.54,531.0,662.4,500.0
49,166.3,64.2,F,oui,doctorat,Bretagne,non,oui,0,333.1,1926,marié,2.5068201193520885,0.5,574.7797217537943,5000.0,27918.39139845398
29,172.1,59.7,F,non,bac+2,Occitanie,non,oui,1,305.5,1973,veuf,2.5068201193520885,0.83,574.7797217537943,10000.0,15940.066458539815
19,174.6,76.1,F,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,4,219.1,2890,divorcé,2.5068201193520885,0.26,574.7797217537943,5306.473283539622,18440.0947683428
29,177.6,61.9,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,2,301.7,1153,célibataire,5.0,0.0,380.0,5306.473283539622,18653.933367016085
63,168.1,84.5,F,oui,doctorat,Hauts-de-France,oui,oui,-1,492.3,500,marié,2.5068201193520885,0.85,574.7797217537943,10000.0,500.0
48,167.9,28.9,H,oui,doctorat,Île-de-France,non,non,1,283.3,2051,veuf,2.5068201193520885,0.14,574.7797217537943,755.16,6019.403762439538
29,160.3,61.1,F,oui,doctorat,Normandie,oui,non,4,177.1,2404,veuf,2.0,0.11,508.0,5000.0,500.0
75,162.8,75.3,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,1,359.6,2195,veuf,2.5068201193520885,0.67,574.7797217537943,864.51,12116.735922661364
39,165.6,52.9,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,3,238.9,2948,veuf,1.0,0.52,788.0,5306.473283539622,1628.2269546195282
39,159.2,90.3,H,oui,aucun,Bretagne,oui,oui,2,137.2,3065,marié,1.0,0.86,711.0,5000.0,6304.354711646022
30,160.8,51.8,H,oui,aucun,Bretagne,oui,oui,2,197.3,3512,marié,2.5068201193520885,0.94,670.0,5306.473283539622,1097.734152885021
39,166.8,71.7,H,oui,master,Corse,oui,non,0,328.1,1948,divorcé,1.0,0.74,823.0,10000.0,500.0
35,172.7,94.8,F,oui,bac,Hauts-de-France,non,oui,3,364.8,3920,veuf,5.0,0.96,574.7797217537943,5306.473283539622,8271.865487721334
52,189.2,86.5,F,oui,aucun,Hauts-de-France,oui,oui,3,239.4,970,veuf,4.0,0.82,350.0,5306.473283539622,500.0
26,168.6,83.6,F,non,bac+2,Normandie,non,oui,1,161.0,1159,veuf,2.0,0.25,449.0,10000.0,500.0
66,171.3,55.8,F,oui,aucun,Normandie,oui,oui,2,161.3,2716,veuf,0.0,0.12,574.7797217537943,603.14,500.0
36,174.2,58.6,H,non,bac,Occitanie,oui,oui,1,243.9,1234,célibataire,2.5068201193520885,0.08,574.7797217537943,5306.473283539622,500.0
53,178.1,53.7,F,non,doctorat,Île-de-France,non,oui,2,114.7,1683,veuf,0.0,1.0,574.7797217537943,854.24,17544.229118396204
40,176.0,68.2,H,oui,bac+2,Occitanie,non,oui,2,110.8,3741,veuf,2.5068201193520885,0.08,574.7797217537943,5306.473283539622,21442.549715082223
70,176.1,67.5,F,non,bac+2,Occitanie,oui,oui,1,257.4,1365,célibataire,2.5068201193520885,0.06,599.0,10000.0,500.0
39,165.2,40.5,H,non,master,Île-de-France,non,oui,2,250.3,2375,veuf,2.5068201193520885,0.87,574.7797217537943,10000.0,26781.62493286336
21,165.7,58.7,H,oui,doctorat,Bretagne,non,non,0,179.2,2654,veuf,1.0,0.83,581.0,5000.0,500.0
38,166.1,31.5,H,non,bac+2,Bretagne,oui,oui,3,93.9,1864,marié,3.0,0.8,574.7797217537943,5306.473283539622,1310.0312379277782
61,182.6,58.5,F,non,doctorat,Auvergne-Rhône-Alpes,non,oui,0,203.6,829,veuf,2.5068201193520885,0.69,574.7797217537943,5306.473283539622,13638.0311496482
23,167.8,84.6,F,oui,aucun,Hauts-de-France,non,non,0,387.3,1217,célibataire,2.5068201193520885,0.04,574.7797217537943,5306.473283539622,500.0
18,191.7,72.6,H,non,bac,Provence-Alpes-Côte d’Azur,non,oui,2,475.4,2959,célibataire,2.5068201193520885,0.25,829.0,5000.0,17448.463743353303
71,167.7,58.1,F,non,bac+2,Corse,oui,non,2,335.3,2934,veuf,1.0,1.0,575.0,5306.473283539622,500.0
45,185.8,106.0,F,oui,doctorat,Auvergne-Rhône-Alpes,non,non,1,283.4,3454,veuf,3.0,0.61,521.0,531.23,500.0
58,188.8,53.6,F,non,bac,Île-de-France,non,non,4,223.8,2068,célibataire,2.5068201193520885,0.21,574.7797217537943,10000.0,4831.095936754803
72,165.2,93.6,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,non,2,84.2,3512,divorcé,1.0,0.65,745.0,5000.0,500.0
75,162.2,79.1,H,non,aucun,Normandie,non,non,1,199.7,3050,veuf,2.0,0.94,465.0,5306.473283539622,500.0
73,172.3,81.3,F,non,bac,Hauts-de-France,non,oui,2,295.0,1234,célibataire,5.0,0.8,674.0,5306.473283539622,500.0
37,175.6,91.6,F,oui,aucun,Corse,oui,oui,2,235.3,1636,veuf,2.5068201193520885,0.1,574.7797217537943,5306.473283539622,500.0
49,166.3,67.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,0,342.4,4470,divorcé,0.0,0.34,379.0,10000.0,7606.906787858475
27,160.0,58.6,H,oui,bac+2,Corse,oui,oui,1,349.8,3030,veuf,2.0,0.42,529.0,5306.473283539622,500.0
64,168.6,86.5,H,non,bac+2,Île-de-France,non,oui,2,194.2,2510,marié,2.5068201193520885,0.3,574.7797217537943,997.2,15641.430444636242
57,178.4,78.6,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,0,10.5,2076,divorcé,1.0,0.83,510.0,10000.0,500.0
58,175.9,65.3,H,non,master,Auvergne-Rhône-Alpes,oui,oui,2,225.8,1249,veuf,0.0,0.99,574.7797217537943,5000.0,5903.121429594549
42,195.1,63.7,F,oui,bac,Occitanie,non,non,3,167.5,3007,veuf,2.5068201193520885,0.89,574.7797217537943,5000.0,500.0
60,173.6,59.5,F,oui,doctorat,Corse,non,oui,1,186.5,1271,veuf,3.0,0.71,527.0,1173.14,13726.688630509469
54,183.1,58.1,F,non,aucun,Occitanie,oui,oui,2,239.4,3776,divorcé,1.0,0.12,574.7797217537943,748.61,500.0
41,184.2,58.9,F,non,doctorat,Auvergne-Rhône-Alpes,oui,non,0,265.3,2824,veuf,2.0,0.2,574.7797217537943,1015.44,500.0
45,159.5,73.2,F,oui,bac,Corse,non,non,0,202.5,2156,marié,2.5068201193520885,0.83,446.0,5000.0,500.0
30,166.6,91.7,H,non,bac,Hauts-de-France,non,oui,2,171.6,5747,divorcé,2.5068201193520885,0.17,631.0,10000.0,17621.263409549185
43,176.4,75.5,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1,213.5,2093,marié,2.5068201193520885,0.92,574.7797217537943,5000.0,17755.396966746877
66,167.7,78.7,H,non,doctorat,Hauts-de-France,oui,non,1,262.6,3881,célibataire,2.5068201193520885,0.72,574.7797217537943,5000.0,500.0
37,160.7,83.9,H,non,bac+2,Corse,oui,oui,3,195.4,1699,divorcé,2.5068201193520885,0.9,769.0,1018.55,5072.40774301872
71,181.3,27.9,H,oui,bac,Bretagne,non,non,2,212.7,2939,veuf,2.5068201193520885,0.7,638.0,993.47,4430.517508374148
48,181.3,88.9,H,non,doctorat,Hauts-de-France,non,oui,4,87.0,2646,veuf,2.5068201193520885,0.72,583.0,5000.0,30446.678097494743
26,142.9,61.0,H,oui,bac+2,Normandie,non,non,3,279.1,3017,célibataire,2.5068201193520885,0.94,657.0,5306.473283539622,5056.4693227472335
27,171.0,85.4,F,non,master,Normandie,non,non,1,405.9,1980,divorcé,2.5068201193520885,0.69,574.7797217537943,10000.0,500.0
27,161.9,53.2,H,oui,bac,Corse,oui,oui,2,28.6,2952,marié,1.0,0.83,762.0,5000.0,500.0
30,186.6,58.0,F,non,master,Île-de-France,oui,non,0,297.1,3041,veuf,5.0,0.46,714.0,10000.0,500.0
73,164.7,91.8,F,oui,aucun,Corse,oui,oui,3,267.8,1404,marié,2.5068201193520885,1.0,657.0,5306.473283539622,500.0
34,159.9,99.6,F,non,bac+2,Bretagne,oui,oui,2,409.2,2365,marié,4.0,0.22,679.0,10000.0,6359.17776042718
26,187.8,81.0,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4,305.3,794,célibataire,0.0,0.27,557.0,5000.0,14704.882462864834
26,180.7,71.4,H,oui,aucun,Bretagne,non,non,2,277.6,2272,veuf,2.5068201193520885,0.24,574.7797217537943,5306.473283539622,500.0
40,173.8,83.2,H,oui,doctorat,Bretagne,non,oui,0,425.6,1764,divorcé,2.5068201193520885,0.02,574.7797217537943,10000.0,24211.1925468773
41,170.2,92.1,F,non,master,Corse,oui,oui,2,243.0,3661,veuf,4.0,0.88,840.0,5306.473283539622,10884.9051780729
58,175.8,85.8,F,non,doctorat,Corse,oui,oui,2,320.5,3554,veuf,2.0,0.98,574.7797217537943,5306.473283539622,13210.985805026052
23,173.0,82.4,F,oui,bac+2,Hauts-de-France,non,non,3,109.6,3607,divorcé,2.5068201193520885,0.35,574.7797217537943,751.09,500.0
72,147.7,84.9,H,non,bac,Provence-Alpes-Côte d’Azur,non,oui,2,222.1,1660,veuf,4.0,0.13,574.7797217537943,10000.0,10331.832333591798
71,169.8,82.3,F,non,bac,Île-de-France,non,oui,0,421.2,1727,marié,2.5068201193520885,0.07,443.0,5306.473283539622,2393.024642366496
32,169.4,78.3,H,non,doctorat,Corse,non,non,2,66.4,2028,veuf,2.0,0.5,574.7797217537943,5000.0,500.0
44,156.5,70.9,F,non,bac+2,Corse,oui,oui,2,117.0,5137,marié,2.5068201193520885,0.89,505.0,5306.473283539622,500.0
36,187.5,56.1,H,non,bac,Hauts-de-France,non,non,2,248.0,3749,veuf,1.0,0.9,574.7797217537943,5306.473283539622,500.0
66,174.8,92.9,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1,161.0,2897,veuf,2.5068201193520885,0.45,344.0,5306.473283539622,17885.154978031467
68,164.2,69.8,H,non,master,Auvergne-Rhône-Alpes,oui,non,7,175.9,2660,veuf,2.5068201193520885,0.03,574.7797217537943,574.35,8465.176258108768
71,167.4,50.0,H,oui,master,Bretagne,non,oui,2,313.1,500,veuf,1.0,0.57,486.0,10000.0,22367.56513832505
